video_id,channel_name,title,subscribers,published_date,views,likes,comments,duration,tags,thumbnail
mOwZrXBRSt8,Exam Winner SSLC,Biology Set Akkam...,,2025-12-16T16:22:48Z,10244,314,12,PT28S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/mOwZrXBRSt8/hqdefault.jpg
zS54yjkljDg,Exam Winner SSLC,SSLC Malayalam 2 | ചരിത്രം രചിച്ച നാടകം (Charithram Rajicha nadakam ) | ഉപന്യസം | Exam Winner,,2025-12-16T12:31:24Z,11707,515,71,PT11M51S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/zS54yjkljDg/hqdefault.jpg
xMH1bBO3UWA,Exam Winner SSLC,SSLC Malayalam 2 Christmas Exam Chapter Weightage Analysis Video | Exam Winner,,2025-12-16T10:40:01Z,6153,221,14,PT4M59S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/xMH1bBO3UWA/hqdefault.jpg
T_7fkhHVt8E,Exam Winner SSLC,SSLC Malayalam 2 | എന്റെ ഭാഷാ | Ente Bhasha | Full Chapter in One Video | Exam Winner,,2025-12-16T09:30:17Z,23499,944,112,PT40M32S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/T_7fkhHVt8E/hqdefault.jpg
GbmYHdBQON8,Exam Winner SSLC,SSLC English Christmas Exam | Final Booster | Exam Winner,,2025-12-16T01:28:12Z,10204,694,47,PT1H24M33S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/GbmYHdBQON8/hqdefault.jpg
6gj0veHbUfY,Exam Winner SSLC,SSLC English Christmas Exam | Grammar and Discourses | A+ ഉറപ്പ് | Exam Winner,,2025-12-15T17:24:10Z,29669,1846,21,PT3H43M27S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/6gj0veHbUfY/hqdefault.jpg
dAi8w2dyfZ0,Exam Winner SSLC,Maths Exam നമ്മൾ തൂക്കി...🔥🔥🔥,,2025-12-15T15:39:32Z,24132,674,26,PT39S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/dAi8w2dyfZ0/hqdefault.jpg
05-9SgdOF-8,Exam Winner SSLC,You trusted US and we Delivered...,,2025-12-15T14:48:03Z,6925,221,7,PT27S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/05-9SgdOF-8/hqdefault.jpg
CHqaxCrPM2c,Exam Winner SSLC,SSLC English Christmas Exam | Another day in Paradise | Full Mark Sure | Exam Winner,,2025-12-15T13:57:30Z,7824,288,23,PT9M53S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/CHqaxCrPM2c/hqdefault.jpg
_g3aTTgajj0,Exam Winner SSLC,SSLC Arabic Christmas Exam | Final Revision | Exam Winner,,2025-12-15T13:42:21Z,1433,44,2,PT34M39S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/_g3aTTgajj0/hqdefault.jpg
daC6rqqUZkY,Exam Winner SSLC,Must Watch....,,2025-12-15T13:01:17Z,9129,238,4,PT21S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/daC6rqqUZkY/hqdefault.jpg
gzFMDT_fCqM,Exam Winner SSLC,Maths Nammal Thookki 🔥🔥🔥🔥🔥🔥,,2025-12-15T12:48:29Z,13148,411,11,PT47S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/gzFMDT_fCqM/hqdefault.jpg
NT56D3-c6U0,Exam Winner SSLC,അങ്ങനെ ഇപ്പൊ അത് കാണണ്ട..😂.,,2025-12-15T12:08:15Z,12745,351,11,PT52S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/NT56D3-c6U0/hqdefault.jpg
q9Vgr5gqvic,Exam Winner SSLC,SSLC English Christmas Exam | Character Sketch - 10 Mark Sure Question | Exam Winner,,2025-12-15T11:40:02Z,21349,489,50,PT8M34S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/q9Vgr5gqvic/hqdefault.jpg
E-aCMy0Agwg,Exam Winner SSLC,SSLC English Christmas Exam | Shakuntalam | 10 Mark in 15 Minutes | Exam Winner,,2025-12-15T11:20:00Z,30634,1134,119,PT15M39S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/E-aCMy0Agwg/hqdefault.jpg
SHeqtWPk8wY,Exam Winner SSLC,How to write Appreciation Note.?,,2025-12-15T11:20:00Z,7991,196,7,PT1M20S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/SHeqtWPk8wY/hqdefault.jpg
YyRgumMRsvA,Exam Winner SSLC,SSLC Maths Christmas Exam | Answer key analysis | Exam Winner Report Card,,2025-12-15T11:14:38Z,61493,789,162,PT23M49S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/YyRgumMRsvA/hqdefault.jpg
ldLshGtMLKc,Exam Winner SSLC,Will the score go down?,,2025-12-15T11:10:02Z,4367,89,1,PT1M27S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/ldLshGtMLKc/hqdefault.jpg
g3yXH3ylVv4,Exam Winner SSLC,How to approach English poems.?,,2025-12-15T11:01:24Z,2758,89,4,PT1M29S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/g3yXH3ylVv4/hqdefault.jpg
16LNgXbJtBo,Exam Winner SSLC,SSLC English Christmas Exam | A Piece of String | Full Chapter Summary in 15 Minutes | Exam Winner,,2025-12-15T11:00:04Z,11582,458,46,PT15M52S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/16LNgXbJtBo/hqdefault.jpg
YfdlmxcW7FM,Exam Winner SSLC,Important things to note for the English exam,,2025-12-15T10:50:00Z,4814,172,5,PT1M49S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/YfdlmxcW7FM/hqdefault.jpg
cF14mhWpcXY,Exam Winner SSLC,English Exam Time Management.!,,2025-12-15T10:45:11Z,3483,150,9,PT2M13S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/cF14mhWpcXY/hqdefault.jpg
7pJVzrRgPhc,Exam Winner SSLC,How to Prepare English Exam?,,2025-12-15T10:35:00Z,10431,370,11,PT2M18S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/7pJVzrRgPhc/hqdefault.jpg
4OdYmuRHjBw,Exam Winner SSLC,How many pages should I write?,,2025-12-15T10:30:03Z,17616,701,13,PT56S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/4OdYmuRHjBw/hqdefault.jpg
QjtYeZ0OyDE,Exam Winner SSLC,SSLC Malayalam 1 Christmas Exam | Final Revision | Exam Winner,,2025-12-15T03:13:09Z,6711,397,5,PT1H29M44S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/QjtYeZ0OyDE/hqdefault.jpg
RZuBHd8UeWU,Exam Winner SSLC,SSLC Maths Christmas Exam | Final Revision | Exam Winner,,2025-12-15T01:15:23Z,14091,906,27,PT1H28M38S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/RZuBHd8UeWU/hqdefault.jpg
nxpY-DsZGIk,Exam Winner SSLC,SSLC Sanskrit Christmas Exam | Full Chapter Marathon | Exam Winner,,2025-12-14T22:30:55Z,4027,198,20,PT1H55M19S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/nxpY-DsZGIk/hqdefault.jpg
BRyq-cZUP-M,Exam Winner SSLC,SSLC Arabic Christmas Exam | Full Chapter Marathon | Exam Winner,,2025-12-14T22:08:47Z,3062,138,6,PT1H32M38S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/BRyq-cZUP-M/hqdefault.jpg
qOPPrPEDecA,Exam Winner SSLC,SSLC Maths Christmas Exam | Full Chapter Marathon | Exam Winner,,2025-12-14T18:20:16Z,31910,1719,50,PT4H29M39S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/qOPPrPEDecA/hqdefault.jpg
KRy15A4pEEM,Exam Winner SSLC,SSLC Maths Christmas Exam | 35+ Mark Important Questions | Exam Winner,,2025-12-14T15:00:43Z,3656,136,17,PT20M21S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/KRy15A4pEEM/hqdefault.jpg
0dUKGdEQy8U,Exam Winner SSLC,SSLC Maths Christmas Exam | ഇത് പഠിച്ചില്ലെങ്കിൽ A+ നഷ്ടമാകും| Exam Winner,,2025-12-14T14:47:06Z,2172,78,4,PT11M42S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/0dUKGdEQy8U/hqdefault.jpg
Dkd8ZT3UAic,Exam Winner SSLC,Find Out the Area of a Triangle ...,,2025-12-14T13:00:18Z,26194,970,22,PT1M22S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/Dkd8ZT3UAic/hqdefault.jpg
